bron;jaar_indiening;gemeente;handeling;gebouw_functie;metriek;waarde
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;andere;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;eengezinswoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Nieuwbouw;meergezinswoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Aantal gebouwen;1.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Aantal gebouwen;1.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Aantal projecten;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Aantal gebouwen;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Aantal wooneenheden;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Nuttige woonoppervlakte;413.15
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Bovengronds nuttige oppervlakte;543.27
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;Totalen;Bovengronds grond oppervlakte;353.15
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;andere;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Aantal projecten;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Aantal gebouwen;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Aantal wooneenheden;2.0
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Nuttige woonoppervlakte;413.15
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Bovengronds nuttige oppervlakte;543.27
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;eengezinswoning;Bovengronds grond oppervlakte;353.15
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;meergezinswoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Aantal projecten;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2021;Zemst;Verbouwen of hergebruik;wonen;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Aantal projecten;2833.0
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Aantal gebouwen;2516.0
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Aantal wooneenheden;2997.0
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Nuttige woonoppervlakte;624516.71
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Bovengronds nuttige oppervlakte;1139900.08
vergunningen_omgevingsloket_2026;2022;Totalen;Totalen;;Bovengronds grond oppervlakte;720132.97
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Aantal projecten;1039.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Aantal projecten;1039.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Aantal projecten;683.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Aantal gebouwen;964.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Aantal wooneenheden;1786.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Nuttige woonoppervlakte;240067.61
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Bovengronds nuttige oppervlakte;573968.25
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;Totalen;Bovengronds grond oppervlakte;347449.76
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Aantal projecten;7.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Aantal gebouwen;13.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Bovengronds nuttige oppervlakte;13276.6
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;-;Bovengronds grond oppervlakte;5182.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Aantal projecten;114.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Aantal gebouwen;144.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Aantal wooneenheden;242.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Nuttige woonoppervlakte;21173.18
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Bovengronds nuttige oppervlakte;308398.54
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;andere;Bovengronds grond oppervlakte;193817.67
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Aantal projecten;513.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Aantal gebouwen;713.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Aantal wooneenheden;713.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Nuttige woonoppervlakte;141458.93
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Bovengronds nuttige oppervlakte;138945.42
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;eengezinswoning;Bovengronds grond oppervlakte;102066.25
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Aantal projecten;67.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Aantal gebouwen;94.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Aantal wooneenheden;831.0
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Nuttige woonoppervlakte;77435.5
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Bovengronds nuttige oppervlakte;113347.69
vergunningen_omgevingsloket_2026;2022;Totalen;Nieuwbouw;meergezinswoning;Bovengronds grond oppervlakte;46383.83
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Aantal projecten;306.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Aantal gebouwen;477.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Aantal projecten;306.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Aantal gebouwen;477.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Aantal projecten;1027.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Aantal gebouwen;1075.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Aantal wooneenheden;1211.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Nuttige woonoppervlakte;384449.1
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Bovengronds nuttige oppervlakte;565931.84
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;Totalen;Bovengronds grond oppervlakte;372683.22
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Aantal projecten;3.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Aantal gebouwen;3.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Bovengronds nuttige oppervlakte;1677.34
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;-;Bovengronds grond oppervlakte;1396.65
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Aantal projecten;153.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Aantal gebouwen;162.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Aantal wooneenheden;172.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Nuttige woonoppervlakte;16720.8
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Bovengronds nuttige oppervlakte;311644.41
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;andere;Bovengronds grond oppervlakte;247312.05
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezins- en kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Aantal projecten;820.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Aantal gebouwen;848.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Aantal wooneenheden;848.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Nuttige woonoppervlakte;327378.4
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Bovengronds nuttige oppervlakte;222537.27
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;eengezinswoning;Bovengronds grond oppervlakte;110016.43
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;kamerwoning;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Aantal projecten;58.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Aantal gebouwen;62.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Aantal wooneenheden;191.0
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Nuttige woonoppervlakte;40349.9
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Bovengronds nuttige oppervlakte;30072.82
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;meergezinswoning;Bovengronds grond oppervlakte;13958.09
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;Totalen;Verbouwen of hergebruik;wonen;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Aantal projecten;1.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Aantal gebouwen;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Aantal wooneenheden;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;Totalen;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;-;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;andere;Bovengronds grond oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Aantal projecten;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Aantal gebouwen;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Aantal wooneenheden;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Nuttige woonoppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Bovengronds nuttige oppervlakte;
vergunningen_omgevingsloket_2026;2022;(deels) Niet in Vlaanderen;Nieuwbouw;eengezinswoning;Bovengronds grond oppervlakte;
