naam;jaar;zone;aantal
gehinderde_personen_met_isolatie;2029;B;551.7085738637076
gehinderde_personen_met_isolatie;2029;C;5457.676512544595
gehinderde_personen_met_isolatie;2029;D;16114.78129914586
gehinderde_personen_met_isolatie;2029;E;82474.19956697423
gehinderde_personen_met_isolatie;2029;F;153944.88052056564
gehinderde_personen_met_isolatie;2029;Totaal;258561.44149347703
gehinderde_personen_met_isolatie;2030;A;18.66040253291609
gehinderde_personen_met_isolatie;2030;B;565.825867543424
gehinderde_personen_met_isolatie;2030;C;5597.296378846076
gehinderde_personen_met_isolatie;2030;D;16526.973614692302
gehinderde_personen_met_isolatie;2030;E;84583.72990549635
gehinderde_personen_met_isolatie;2030;F;157882.45255855596
gehinderde_personen_met_isolatie;2030;Totaal;265174.93872766703
gehinderde_personen_met_isolatie;2031;A;19.12608951888928
gehinderde_personen_met_isolatie;2031;B;579.9538675840696
gehinderde_personen_met_isolatie;2031;C;5737.014132446815
gehinderde_personen_met_isolatie;2031;D;16939.440151496314
gehinderde_personen_met_isolatie;2031;E;86694.65443361374
gehinderde_personen_met_isolatie;2031;F;161822.61722294084
gehinderde_personen_met_isolatie;2031;Totaal;271792.80589760066
gehinderde_personen_zonder_isolatie;2026;A;67.2
gehinderde_personen_zonder_isolatie;2026;B;2037.6
gehinderde_personen_zonder_isolatie;2026;C;20156.780306835277
gehinderde_personen_zonder_isolatie;2026;D;59516.91284136781
gehinderde_personen_zonder_isolatie;2026;E;304603.16251141176
gehinderde_personen_zonder_isolatie;2026;F;568567.1046542614
gehinderde_personen_zonder_isolatie;2026;Totaal;954948.7603138762
gehinderde_personen_zonder_isolatie;2027;A;68.16888976800001
gehinderde_personen_zonder_isolatie;2027;B;2066.979742924353
gehinderde_personen_zonder_isolatie;2027;C;20447.407962166784
gehinderde_personen_zonder_isolatie;2027;D;60375.032533912476
gehinderde_personen_zonder_isolatie;2027;E;308994.94544351
gehinderde_personen_zonder_isolatie;2027;F;576764.7215053024
gehinderde_personen_zonder_isolatie;2027;Totaal;968717.256077584
gehinderde_personen_zonder_isolatie;2028;A;69.14291295114201
gehinderde_personen_zonder_isolatie;2028;B;2096.5167182761897
gehinderde_personen_zonder_isolatie;2028;C;20739.582361443372
gehinderde_personen_zonder_isolatie;2028;D;61237.703305184965
gehinderde_personen_zonder_isolatie;2028;E;313410.01046799053
gehinderde_personen_zonder_isolatie;2028;F;585005.7857946141
gehinderde_personen_zonder_isolatie;2028;Totaal;982558.7415604603
gehinderde_personen_zonder_isolatie;2029;A;70.12219078299263
gehinderde_personen_zonder_isolatie;2029;B;2126.214562063708
gehinderde_personen_zonder_isolatie;2029;C;21033.33969272911
gehinderde_personen_zonder_isolatie;2029;D;62105.032412176435
gehinderde_personen_zonder_isolatie;2029;E;317848.9067709768
gehinderde_personen_zonder_isolatie;2029;F;593291.3228898584
gehinderde_personen_zonder_isolatie;2029;Totaal;996474.9385185874
gehinderde_personen_zonder_isolatie;2030;A;71.1068446369161
gehinderde_personen_zonder_isolatie;2030;B;2156.0769156254237
gehinderde_personen_zonder_isolatie;2030;C;21328.716190832438
gehinderde_personen_zonder_isolatie;2030;D;62977.12723885317
gehinderde_personen_zonder_isolatie;2030;E;322312.18418153893
gehinderde_personen_zonder_isolatie;2030;F;601622.3593515415
gehinderde_personen_zonder_isolatie;2030;Totaal;1010467.5707230284
gehinderde_personen_zonder_isolatie;2031;A;72.0969960439293
gehinderde_personen_zonder_isolatie;2031;B;2186.1074261468893
gehinderde_personen_zonder_isolatie;2031;C;21625.748142553046
gehinderde_personen_zonder_isolatie;2031;D;63854.09531189881
gehinderde_personen_zonder_isolatie;2031;E;326800.39325241675
gehinderde_personen_zonder_isolatie;2031;F;609999.9230838562
gehinderde_personen_zonder_isolatie;2031;Totaal;1024538.3642129157
leefbaarheidspunten;2026;A;4838.400000000001
leefbaarheidspunten;2026;B;73353.59999999999
leefbaarheidspunten;2026;C;362822.045523035
leefbaarheidspunten;2026;D;535652.2155723103
leefbaarheidspunten;2026;E;1370714.2313013528
leefbaarheidspunten;2026;F;1279275.9854720882
leefbaarheidspunten;2026;Totaal;3626656.477868786
leefbaarheidspunten;2027;A;4915.2854177280005
leefbaarheidspunten;2027;B;74519.31566036894
leefbaarheidspunten;2027;C;368587.70243258105
leefbaarheidspunten;2027;D;544164.1444976052
leefbaarheidspunten;2027;E;1392495.881456271
leefbaarheidspunten;2027;F;1299604.582740304
leefbaarheidspunten;2027;Totaal;3684286.9122048584
leefbaarheidspunten;2028;A;4992.502363309633
leefbaarheidspunten;2028;B;75690.1333572571
leefbaarheidspunten;2028;C;374378.38712862495
leefbaarheidspunten;2028;D;552712.8312937816
leefbaarheidspunten;2028;E;1414371.5336911064
leefbaarheidspunten;2028;F;1320020.8797904833
leefbaarheidspunten;2028;Totaal;3742166.267624563
leefbaarheidspunten;2029;A;5070.060862367292
leefbaarheidspunten;2029;B;76866.20316785798
leefbaarheidspunten;2029;C;380194.84718402254
leefbaarheidspunten;2029;D;561299.3844939949
leefbaarheidspunten;2029;E;1436344.0262178555
leefbaarheidspunten;2029;F;1340527.5263002825
leefbaarheidspunten;2029;Totaal;3800302.0482263807
leefbaarheidspunten;2030;A;5147.970937815945
leefbaarheidspunten;2030;B;78047.67518070835
leefbaarheidspunten;2030;C;386037.8300840876
leefbaarheidspunten;2030;D;569924.9123695946
leefbaarheidspunten;2030;E;1458416.1965371484
leefbaarheidspunten;2030;F;1361127.1712616389
leefbaarheidspunten;2030;Totaal;3858701.756370994
leefbaarheidspunten;2031;A;5226.242611415932
leefbaarheidspunten;2031;B;79234.69951804557
leefbaarheidspunten;2031;C;391908.08334042324
leefbaarheidspunten;2031;D;578590.5231011758
leefbaarheidspunten;2031;E;1480590.8818768945
leefbaarheidspunten;2031;F;1381822.4633906533
leefbaarheidspunten;2031;Totaal;3917372.893838608
leefbaarheidspunten_met_isolatie;2026;A;537.6
leefbaarheidspunten_met_isolatie;2026;B;8150.4
leefbaarheidspunten_met_isolatie;2026;C;40313.560613670554
leefbaarheidspunten_met_isolatie;2026;D;59516.91284136781
leefbaarheidspunten_met_isolatie;2026;E;152301.58125570585
leefbaarheidspunten_met_isolatie;2026;F;142141.77616356534
leefbaarheidspunten_met_isolatie;2026;Totaal;402961.8308743096
leefbaarheidspunten_met_isolatie;2027;A;552.476472576
leefbaarheidspunten_met_isolatie;2027;B;8375.963886789648
leefbaarheidspunten_met_isolatie;2027;C;41429.175037912486
leefbaarheidspunten_met_isolatie;2027;D;61163.884226305396
leefbaarheidspunten_met_isolatie;2027;E;156516.09968223106
leefbaarheidspunten_met_isolatie;2027;F;146075.13972969927
leefbaarheidspunten_met_isolatie;2027;Totaal;414112.73903551383
leefbaarheidspunten_met_isolatie;2028;A;567.3559344365445
leefbaarheidspunten_met_isolatie;2028;B;8601.598372419032
leefbaarheidspunten_met_isolatie;2028;C;42545.06934553101
leefbaarheidspunten_met_isolatie;2028;D;62811.204852301904
leefbaarheidspunten_met_isolatie;2028;E;160731.49181914417
leefbaarheidspunten_met_isolatie;2028;F;150009.308201255
leefbaarheidspunten_met_isolatie;2028;Totaal;425266.02852508763
leefbaarheidspunten_met_isolatie;2029;A;582.2406522557643
leefbaarheidspunten_met_isolatie;2029;B;8827.33718181932
leefbaarheidspunten_met_isolatie;2029;C;43661.41210035676
leefbaarheidspunten_met_isolatie;2029;D;64459.12519658344
leefbaarheidspunten_met_isolatie;2029;E;164948.39913394846
leefbaarheidspunten_met_isolatie;2029;F;153944.88052056564
leefbaarheidspunten_met_isolatie;2029;Totaal;436423.3947855294
leefbaarheidspunten_met_isolatie;2030;A;597.1328810533149
leefbaarheidspunten_met_isolatie;2030;B;9053.213880694784
leefbaarheidspunten_met_isolatie;2030;C;44778.371030768605
leefbaarheidspunten_met_isolatie;2030;D;66107.89445876921
leefbaarheidspunten_met_isolatie;2030;E;169167.4598109927
leefbaarheidspunten_met_isolatie;2030;F;157882.45255855596
leefbaarheidspunten_met_isolatie;2030;Totaal;447586.52462083456
leefbaarheidspunten_met_isolatie;2031;A;612.034864604457
leefbaarheidspunten_met_isolatie;2031;B;9279.261881345114
leefbaarheidspunten_met_isolatie;2031;C;45896.11305957452
leefbaarheidspunten_met_isolatie;2031;D;67757.76060598526
leefbaarheidspunten_met_isolatie;2031;E;173389.3088672275
leefbaarheidspunten_met_isolatie;2031;F;161822.61722294084
leefbaarheidspunten_met_isolatie;2031;Totaal;458757.0965016777
leefbaarheidspunten_zonder_isolatie;2026;A;4300.8
leefbaarheidspunten_zonder_isolatie;2026;B;65203.2
leefbaarheidspunten_zonder_isolatie;2026;C;322508.48490936443
leefbaarheidspunten_zonder_isolatie;2026;D;476135.3027309425
leefbaarheidspunten_zonder_isolatie;2026;E;1218412.650045647
leefbaarheidspunten_zonder_isolatie;2026;F;1137134.2093085228
leefbaarheidspunten_zonder_isolatie;2026;Totaal;3223694.6469944767
leefbaarheidspunten_zonder_isolatie;2027;A;4362.808945152001
leefbaarheidspunten_zonder_isolatie;2027;B;66143.3517735793
leefbaarheidspunten_zonder_isolatie;2027;C;327158.52739466855
leefbaarheidspunten_zonder_isolatie;2027;D;483000.2602712998
leefbaarheidspunten_zonder_isolatie;2027;E;1235979.78177404
leefbaarheidspunten_zonder_isolatie;2027;F;1153529.4430106047
leefbaarheidspunten_zonder_isolatie;2027;Totaal;3270174.1731693447
leefbaarheidspunten_zonder_isolatie;2028;A;4425.146428873089
leefbaarheidspunten_zonder_isolatie;2028;B;67088.53498483807
leefbaarheidspunten_zonder_isolatie;2028;C;331833.31778309395
leefbaarheidspunten_zonder_isolatie;2028;D;489901.6264414797
leefbaarheidspunten_zonder_isolatie;2028;E;1253640.0418719621
leefbaarheidspunten_zonder_isolatie;2028;F;1170011.5715892282
leefbaarheidspunten_zonder_isolatie;2028;Totaal;3316900.239099475
leefbaarheidspunten_zonder_isolatie;2029;A;4487.8202101115285
leefbaarheidspunten_zonder_isolatie;2029;B;68038.86598603865
leefbaarheidspunten_zonder_isolatie;2029;C;336533.43508366577
leefbaarheidspunten_zonder_isolatie;2029;D;496840.2592974115
leefbaarheidspunten_zonder_isolatie;2029;E;1271395.6270839071
leefbaarheidspunten_zonder_isolatie;2029;F;1186582.6457797168
leefbaarheidspunten_zonder_isolatie;2029;Totaal;3363878.6534408513
leefbaarheidspunten_zonder_isolatie;2030;A;4550.83805676263
leefbaarheidspunten_zonder_isolatie;2030;B;68994.46130001356
leefbaarheidspunten_zonder_isolatie;2030;C;341259.459053319
leefbaarheidspunten_zonder_isolatie;2030;D;503817.0179108254
leefbaarheidspunten_zonder_isolatie;2030;E;1289248.7367261557
leefbaarheidspunten_zonder_isolatie;2030;F;1203244.718703083
leefbaarheidspunten_zonder_isolatie;2030;Totaal;3411115.2317501595
leefbaarheidspunten_zonder_isolatie;2031;A;4614.207746811475
leefbaarheidspunten_zonder_isolatie;2031;B;69955.43763670046
leefbaarheidspunten_zonder_isolatie;2031;C;346011.97028084873
leefbaarheidspunten_zonder_isolatie;2031;D;510832.7624951905
leefbaarheidspunten_zonder_isolatie;2031;E;1307201.573009667
leefbaarheidspunten_zonder_isolatie;2031;F;1219999.8461677125
leefbaarheidspunten_zonder_isolatie;2031;Totaal;3458615.7973369304
niet_bewoonde_geïsoleerde_woning_brussel;2026;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2026;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2027;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2028;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2029;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2030;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;A;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;B;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;C;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;D;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;E;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;F;0.0
niet_bewoonde_geïsoleerde_woning_brussel;2031;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2026;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2027;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2028;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2029;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2030;Totaal;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;A;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;B;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;C;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;D;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;E;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;F;0.0
niet_bewoonde_geïsoleerde_woning_vlaanderen;2031;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2026;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2027;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2028;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2029;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2030;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_brussel;2031;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2026;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2027;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2028;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2029;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2030;Totaal;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;A;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;B;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;C;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;D;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;E;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;F;0.0
niet_bewoonde_niet_geïsoleerde_woning_vlaanderen;2031;Totaal;0.0
nieuwe_woning_brussel;2026;A;0.0
nieuwe_woning_brussel;2026;B;0.0
nieuwe_woning_brussel;2026;C;0.0
nieuwe_woning_brussel;2026;D;0.0
nieuwe_woning_brussel;2026;E;0.0
nieuwe_woning_brussel;2026;F;0.0
nieuwe_woning_brussel;2026;Totaal;0.0
nieuwe_woning_brussel;2027;A;0.0
nieuwe_woning_brussel;2027;B;0.0
nieuwe_woning_brussel;2027;C;0.0
nieuwe_woning_brussel;2027;D;0.0
nieuwe_woning_brussel;2027;E;0.0
nieuwe_woning_brussel;2027;F;0.0
nieuwe_woning_brussel;2027;Totaal;0.0
nieuwe_woning_brussel;2028;A;0.0
nieuwe_woning_brussel;2028;B;0.0
nieuwe_woning_brussel;2028;C;0.0
nieuwe_woning_brussel;2028;D;0.0
nieuwe_woning_brussel;2028;E;0.0
nieuwe_woning_brussel;2028;F;0.0
nieuwe_woning_brussel;2028;Totaal;0.0
nieuwe_woning_brussel;2029;A;0.0
nieuwe_woning_brussel;2029;B;0.0
nieuwe_woning_brussel;2029;C;0.0
nieuwe_woning_brussel;2029;D;0.0
nieuwe_woning_brussel;2029;E;0.0
nieuwe_woning_brussel;2029;F;0.0
nieuwe_woning_brussel;2029;Totaal;0.0
nieuwe_woning_brussel;2030;A;0.0
nieuwe_woning_brussel;2030;B;0.0
nieuwe_woning_brussel;2030;C;0.0
nieuwe_woning_brussel;2030;D;0.0
nieuwe_woning_brussel;2030;E;0.0
nieuwe_woning_brussel;2030;F;0.0
nieuwe_woning_brussel;2030;Totaal;0.0
nieuwe_woning_brussel;2031;A;0.0
nieuwe_woning_brussel;2031;B;0.0
nieuwe_woning_brussel;2031;C;0.0
nieuwe_woning_brussel;2031;D;0.0
nieuwe_woning_brussel;2031;E;0.0
nieuwe_woning_brussel;2031;F;0.0
nieuwe_woning_brussel;2031;Totaal;0.0
nieuwe_woning_vlaanderen;2026;A;0.0
nieuwe_woning_vlaanderen;2026;B;0.0
nieuwe_woning_vlaanderen;2026;C;0.0
nieuwe_woning_vlaanderen;2026;D;0.0
nieuwe_woning_vlaanderen;2026;E;0.0
nieuwe_woning_vlaanderen;2026;F;0.0
nieuwe_woning_vlaanderen;2026;Totaal;0.0
nieuwe_woning_vlaanderen;2027;A;0.0
nieuwe_woning_vlaanderen;2027;B;0.0
nieuwe_woning_vlaanderen;2027;C;0.0
nieuwe_woning_vlaanderen;2027;D;0.0
nieuwe_woning_vlaanderen;2027;E;0.0
nieuwe_woning_vlaanderen;2027;F;0.0
nieuwe_woning_vlaanderen;2027;Totaal;0.0
nieuwe_woning_vlaanderen;2028;A;0.0
nieuwe_woning_vlaanderen;2028;B;0.0
nieuwe_woning_vlaanderen;2028;C;0.0
nieuwe_woning_vlaanderen;2028;D;0.0
nieuwe_woning_vlaanderen;2028;E;0.0
nieuwe_woning_vlaanderen;2028;F;0.0
nieuwe_woning_vlaanderen;2028;Totaal;0.0
nieuwe_woning_vlaanderen;2029;A;0.0
nieuwe_woning_vlaanderen;2029;B;0.0
nieuwe_woning_vlaanderen;2029;C;0.0
nieuwe_woning_vlaanderen;2029;D;0.0
nieuwe_woning_vlaanderen;2029;E;0.0
nieuwe_woning_vlaanderen;2029;F;0.0
nieuwe_woning_vlaanderen;2029;Totaal;0.0
nieuwe_woning_vlaanderen;2030;A;0.0
nieuwe_woning_vlaanderen;2030;B;0.0
nieuwe_woning_vlaanderen;2030;C;0.0
nieuwe_woning_vlaanderen;2030;D;0.0
nieuwe_woning_vlaanderen;2030;E;0.0
nieuwe_woning_vlaanderen;2030;F;0.0
nieuwe_woning_vlaanderen;2030;Totaal;0.0
nieuwe_woning_vlaanderen;2031;A;0.0
nieuwe_woning_vlaanderen;2031;B;0.0
nieuwe_woning_vlaanderen;2031;C;0.0
nieuwe_woning_vlaanderen;2031;D;0.0
nieuwe_woning_vlaanderen;2031;E;0.0
nieuwe_woning_vlaanderen;2031;F;0.0
nieuwe_woning_vlaanderen;2031;Totaal;0.0
onbebouwde_bebouwbare_percelen_brussel;2026;A;0.0
onbebouwde_bebouwbare_percelen_brussel;2026;B;0.0
onbebouwde_bebouwbare_percelen_brussel;2026;C;390.5625639258594
onbebouwde_bebouwbare_percelen_brussel;2026;D;1804.977806248591
onbebouwde_bebouwbare_percelen_brussel;2026;E;15774.968344875333
