bron;jaar_indiening;gemeente;handeling;gebouw_functie;metriek;waarde
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2021;Wezembeek-Oppem;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Aantal projecten;10.0
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Aantal projecten;10.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Aantal projecten;10.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2021;Zaventem;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Aantal projecten;2.0
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Aantal gebouwen;1.0
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Aantal gebouwen;1.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Aantal gebouwen;1.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2021;Zemst;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Aantal projecten;128.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Aantal gebouwen;46.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Aantal projecten;104.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Aantal projecten;104.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Aantal projecten;24.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Aantal gebouwen;46.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Aantal projecten;24.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Aantal gebouwen;46.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Totalen;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Aarschot;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Asse;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Aantal projecten;6.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Aantal gebouwen;2.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Aantal projecten;5.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Aantal projecten;5.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Aantal gebouwen;2.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Aantal gebouwen;2.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Begijnendijk;Sloop;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Bertem;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Aantal projecten;1.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Bonheiden;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Aantal projecten;3.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Aantal projecten;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;Totalen;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Aantal projecten;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Aantal gebouwen;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Aantal wooneenheden;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Nuttige woonoppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Bovengronds nuttige oppervlakte;
vergunningen_verkaveling_2026;2022;Boortmeerbeek;Sloop;-;Bovengronds grond oppervlakte;
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Aantal projecten;6.0
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Aantal gebouwen;2.0
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Aantal projecten;5.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Aantal projecten;5.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Aantal gebouwen;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Aantal wooneenheden;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Nuttige woonoppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_verkaveling_2026;2022;Dilbeek;Sloop;Totalen;Aantal projecten;1.0
