bron;jaar_indiening;gemeente;handeling;gebouw_functie;metriek;waarde
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Aantal projecten;10.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Vilvoorde;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Wezembeek-Oppem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Aantal projecten;4.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2021;Zaventem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Aantal projecten;20.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Aantal projecten;20.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Aantal projecten;20.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Totalen;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Asse;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Begijnendijk;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Dilbeek;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Huldenberg;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kampenhout;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kortenberg;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Kraainem;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Meise;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Aantal projecten;2.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Rotselaar;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tervuren;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Tremelo;-;-;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;Totalen;;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Aantal projecten;1.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Aantal gebouwen;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Aantal wooneenheden;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Nuttige woonoppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Bovengronds nuttige oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;Totalen;Bovengronds grond oppervlakte;0.0
vergunningen_kwetsbare_functies_2026;2022;Vilvoorde;-;-;Aantal projecten;1.0
